LineId,Month,Day,Time,User,Compoent,Content,EventId,EventTemplate,ParameterList
196,Jun,2,10:41:03,localhost,fprintd, ** Message: entering main loop,E13,** Message: entering main loop,[]
197,Jun,2,10:41:13,localhost,dhclient[741], DHCPREQUEST on eno16777984 to 192.168.124.254 port 67 (xid=0xc146ae0),E15,DHCPREQUEST on eno16777984 to <*> port 67 <*>,[]
198,Jun,2,10:41:13,localhost,dhclient[741], DHCPACK from 192.168.124.254 (xid=0xc146ae0),E16,DHCPACK from <*> <*>,[]
199,Jun,2,10:41:13,localhost,NetworkManager[570], <info>  (eno16777984): DHCPv4 state changed renew -> renew,E17,<info> (eno16777984): DHCPv4 state changed <*> -> <*>,"[' <info>', 'renew', '-> renew']"
200,Jun,2,10:41:13,localhost,NetworkManager[570], <info>    address 192.168.124.130,E18,<info> address <*>,"[' <info>', '192.168.124.130']"
201,Jun,2,10:41:13,localhost,NetworkManager[570], <info>    plen 24 (255.255.255.0),E19,<info> plen 24 (<*>),"[' <info>', '255.255.255.0']"
202,Jun,2,10:41:13,localhost,NetworkManager[570], <info>    gateway 192.168.124.2,E20,<info> gateway <*>,"[' <info>', '192.168.124.2']"
203,Jun,2,10:41:13,localhost,NetworkManager[570], <info>    server identifier 192.168.124.254,E21,<info> server identifier <*>,"[' <info>', '192.168.124.254']"
204,Jun,2,10:41:13,localhost,NetworkManager[570], <info>    lease time 1800,E22,<info> lease time 1800,[' <info>']
205,Jun,2,10:41:13,localhost,NetworkManager[570], <info>    nameserver '192.168.124.2',E23,<info> nameserver '<*>',"[' <info>', '192.168.124.2']"
206,Jun,2,10:41:13,localhost,NetworkManager[570], <info>    domain name 'localdomain',E24,<info> domain name 'localdomain',[' <info>']
207,Jun,2,10:41:13,localhost,dbus[583], [system] Activating via systemd: service name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service',E9,[system] Activating via systemd: service <*> <*>,[]
208,Jun,2,10:41:13,localhost,dhclient[741], bound to 192.168.124.130 -- renewal in 842 seconds.,E25,bound to <*> -- renewal in <*> seconds.,[]
209,Jun,2,10:41:13,localhost,dbus[583], [system] Successfully activated service 'org.freedesktop.nm_dispatcher',E10,[system] Successfully activated service <*>,[]
210,Jun,2,10:41:13,localhost,nm-dispatcher, Dispatching action 'dhcp4-change' for eno16777984,E26,Dispatching action <*> for eno16777984,[]
211,Jun,2,10:41:33,localhost,fprintd," ** Message: No devices in use, exit",E14,"** Message: No devices in use, exit",[]
212,Jun,2,10:47:26,localhost,dbus[583], [system] Activating via systemd: service name='net.reactivated.Fprint' unit='fprintd.service',E9,[system] Activating via systemd: service <*> <*>,[]
213,Jun,2,10:47:26,localhost,dbus[583], [system] Successfully activated service 'net.reactivated.Fprint',E10,[system] Successfully activated service <*>,[]
214,Jun,2,10:47:26,localhost,fprintd, Launching FprintObject,E11,Launching FprintObject,[]
215,Jun,2,10:47:26,localhost,fprintd, ** Message: D-Bus service launched with name: net.reactivated.Fprint,E12,** Message: D-Bus service launched with name: net.reactivated.Fprint,[]
216,Jun,2,10:47:26,localhost,fprintd, ** Message: entering main loop,E13,** Message: entering main loop,[]
217,Jun,2,10:47:57,localhost,fprintd," ** Message: No devices in use, exit",E14,"** Message: No devices in use, exit",[]
218,Jun,2,10:55:15,localhost,dhclient[741], DHCPREQUEST on eno16777984 to 192.168.124.254 port 67 (xid=0xc146ae0),E15,DHCPREQUEST on eno16777984 to <*> port 67 <*>,[]
219,Jun,2,10:55:15,localhost,dhclient[741], DHCPACK from 192.168.124.254 (xid=0xc146ae0),E16,DHCPACK from <*> <*>,[]
220,Jun,2,10:55:15,localhost,NetworkManager[570], <info>  (eno16777984): DHCPv4 state changed renew -> renew,E17,<info> (eno16777984): DHCPv4 state changed <*> -> <*>,"[' <info>', 'renew', '-> renew']"
221,Jun,2,10:55:15,localhost,NetworkManager[570], <info>    address 192.168.124.130,E18,<info> address <*>,"[' <info>', '192.168.124.130']"
222,Jun,2,10:55:15,localhost,NetworkManager[570], <info>    plen 24 (255.255.255.0),E19,<info> plen 24 (<*>),"[' <info>', '255.255.255.0']"
223,Jun,2,10:55:15,localhost,NetworkManager[570], <info>    gateway 192.168.124.2,E20,<info> gateway <*>,"[' <info>', '192.168.124.2']"
224,Jun,2,10:55:15,localhost,NetworkManager[570], <info>    server identifier 192.168.124.254,E21,<info> server identifier <*>,"[' <info>', '192.168.124.254']"
225,Jun,2,10:55:15,localhost,NetworkManager[570], <info>    lease time 1800,E22,<info> lease time 1800,[' <info>']
226,Jun,2,10:55:15,localhost,NetworkManager[570], <info>    nameserver '192.168.124.2',E23,<info> nameserver '<*>',"[' <info>', '192.168.124.2']"
227,Jun,2,10:55:15,localhost,NetworkManager[570], <info>    domain name 'localdomain',E24,<info> domain name 'localdomain',[' <info>']
228,Jun,2,10:55:15,localhost,dhclient[741], bound to 192.168.124.130 -- renewal in 822 seconds.,E25,bound to <*> -- renewal in <*> seconds.,[]
229,Jun,2,10:55:15,localhost,dbus[583], [system] Activating via systemd: service name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service',E9,[system] Activating via systemd: service <*> <*>,[]
230,Jun,2,10:55:15,localhost,dbus[583], [system] Successfully activated service 'org.freedesktop.nm_dispatcher',E10,[system] Successfully activated service <*>,[]
231,Jun,2,10:55:15,localhost,nm-dispatcher, Dispatching action 'dhcp4-change' for eno16777984,E26,Dispatching action <*> for eno16777984,[]
232,Jun,2,11:01:01,localhost,systemd, Starting Paths.,E5,Starting <*>,[]
233,Jun,2,11:01:01,localhost,systemd, Reached target Paths.,E6,Reached target <*>,[]
234,Jun,2,11:01:01,localhost,systemd, Starting Timers.,E5,Starting <*>,[]
235,Jun,2,11:01:01,localhost,systemd, Reached target Timers.,E6,Reached target <*>,[]
236,Jun,2,11:01:01,localhost,systemd, Starting Sockets.,E5,Starting <*>,[]
237,Jun,2,11:01:01,localhost,systemd, Reached target Sockets.,E6,Reached target <*>,[]
238,Jun,2,11:01:01,localhost,systemd, Starting Basic System.,E3,<*> Basic System.,[' Starting']
239,Jun,2,11:01:01,localhost,systemd, Reached target Basic System.,E4,<*> target Basic System.,[' Reached']
240,Jun,2,11:01:01,localhost,systemd, Starting Default.,E5,Starting <*>,[]
241,Jun,2,11:01:01,localhost,systemd, Reached target Default.,E6,Reached target <*>,[]
242,Jun,2,11:01:01,localhost,systemd, Startup finished in 31ms.,E34,Startup finished in <*>,[]
243,Jun,2,11:01:01,localhost,systemd, Time has been changed,E32,Time has been changed,[]
244,Jun,2,11:01:01,localhost,systemd, Time has been changed,E32,Time has been changed,[]
245,Jun,2,11:01:01,localhost,systemd, Stopping Default.,E1,Stopping <*>,[]
246,Jun,2,11:01:01,localhost,systemd, Stopped target Default.,E2,Stopped target <*>,[]
247,Jun,2,11:01:01,localhost,systemd, Stopping Basic System.,E3,<*> Basic System.,[' Stopping']
248,Jun,2,11:01:01,localhost,systemd, Stopped target Basic System.,E4,<*> target Basic System.,[' Stopped']
249,Jun,2,11:01:01,localhost,systemd, Stopping Paths.,E1,Stopping <*>,[]
250,Jun,2,11:01:01,localhost,systemd, Stopped target Paths.,E2,Stopped target <*>,[]
251,Jun,2,11:01:01,localhost,systemd, Stopping Timers.,E1,Stopping <*>,[]
252,Jun,2,11:01:01,localhost,systemd, Stopped target Timers.,E2,Stopped target <*>,[]
253,Jun,2,11:01:01,localhost,systemd, Stopping Sockets.,E1,Stopping <*>,[]
254,Jun,2,11:01:01,localhost,systemd, Stopped target Sockets.,E2,Stopped target <*>,[]
255,Jun,2,11:01:01,localhost,systemd, Starting Shutdown.,E5,Starting <*>,[]
256,Jun,2,11:01:01,localhost,systemd, Reached target Shutdown.,E6,Reached target <*>,[]
257,Jun,2,11:01:01,localhost,systemd, Starting Exit the Session...,E7,Starting Exit the Session...,[]
258,Jun,2,11:01:01,localhost,systemd, Received SIGRTMIN+24 from PID 5007 (kill).,E8,Received <*> from PID <*> <*>,[]
259,Jun,2,11:08:57,localhost,dhclient[741], DHCPREQUEST on eno16777984 to 192.168.124.254 port 67 (xid=0xc146ae0),E15,DHCPREQUEST on eno16777984 to <*> port 67 <*>,[]
260,Jun,2,11:08:57,localhost,dhclient[741], DHCPACK from 192.168.124.254 (xid=0xc146ae0),E16,DHCPACK from <*> <*>,[]
261,Jun,2,11:08:57,localhost,NetworkManager[570], <info>  (eno16777984): DHCPv4 state changed renew -> renew,E17,<info> (eno16777984): DHCPv4 state changed <*> -> <*>,"[' <info>', 'renew', '-> renew']"
262,Jun,2,11:08:57,localhost,NetworkManager[570], <info>    address 192.168.124.130,E18,<info> address <*>,"[' <info>', '192.168.124.130']"
263,Jun,2,11:08:57,localhost,NetworkManager[570], <info>    plen 24 (255.255.255.0),E19,<info> plen 24 (<*>),"[' <info>', '255.255.255.0']"
264,Jun,2,11:08:57,localhost,NetworkManager[570], <info>    gateway 192.168.124.2,E20,<info> gateway <*>,"[' <info>', '192.168.124.2']"
265,Jun,2,11:08:57,localhost,NetworkManager[570], <info>    server identifier 192.168.124.254,E21,<info> server identifier <*>,"[' <info>', '192.168.124.254']"
266,Jun,2,11:08:57,localhost,NetworkManager[570], <info>    lease time 1800,E22,<info> lease time 1800,[' <info>']
267,Jun,2,11:08:57,localhost,NetworkManager[570], <info>    nameserver '192.168.124.2',E23,<info> nameserver '<*>',"[' <info>', '192.168.124.2']"
268,Jun,2,11:08:57,localhost,NetworkManager[570], <info>    domain name 'localdomain',E24,<info> domain name 'localdomain',[' <info>']
269,Jun,2,11:08:57,localhost,dbus[583], [system] Activating via systemd: service name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service',E9,[system] Activating via systemd: service <*> <*>,[]
270,Jun,2,11:08:57,localhost,dhclient[741], bound to 192.168.124.130 -- renewal in 801 seconds.,E25,bound to <*> -- renewal in <*> seconds.,[]
271,Jun,2,11:08:57,localhost,dbus[583], [system] Successfully activated service 'org.freedesktop.nm_dispatcher',E10,[system] Successfully activated service <*>,[]
272,Jun,2,11:08:57,localhost,nm-dispatcher, Dispatching action 'dhcp4-change' for eno16777984,E26,Dispatching action <*> for eno16777984,[]
273,Jun,2,11:13:03,localhost,dbus[583], [system] Activating via systemd: service name='net.reactivated.Fprint' unit='fprintd.service',E9,[system] Activating via systemd: service <*> <*>,[]
274,Jun,2,11:13:03,localhost,dbus[583], [system] Successfully activated service 'net.reactivated.Fprint',E10,[system] Successfully activated service <*>,[]
275,Jun,2,11:13:03,localhost,fprintd, Launching FprintObject,E11,Launching FprintObject,[]
276,Jun,2,11:13:03,localhost,fprintd, ** Message: D-Bus service launched with name: net.reactivated.Fprint,E12,** Message: D-Bus service launched with name: net.reactivated.Fprint,[]
277,Jun,2,11:13:03,localhost,fprintd, ** Message: entering main loop,E13,** Message: entering main loop,[]
278,Jun,2,11:13:14,localhost,rtkit-daemon[563], Successfully made thread 5189 of process 5189 (/usr/bin/caja) owned by '1000' high priority at nice level -11.,E37,Successfully made thread <*> of process <*> <*> owned by '1000' high priority at nice level -11.,[]
279,Jun,2,11:13:33,localhost,fprintd," ** Message: No devices in use, exit",E14,"** Message: No devices in use, exit",[]
280,Jun,2,11:13:45,localhost,systemd-coredump, Process 4303 (caja) of user 1000 dumped core.,E38,Process <*> (caja) of user 1000 dumped core.,[]
281,Jun,2,11:14:52,localhost,dbus[583], [system] Activating via systemd: service name='net.reactivated.Fprint' unit='fprintd.service',E9,[system] Activating via systemd: service <*> <*>,[]
282,Jun,2,11:14:52,localhost,dbus[583], [system] Successfully activated service 'net.reactivated.Fprint',E10,[system] Successfully activated service <*>,[]
283,Jun,2,11:14:52,localhost,fprintd, Launching FprintObject,E11,Launching FprintObject,[]
284,Jun,2,11:14:52,localhost,fprintd, ** Message: D-Bus service launched with name: net.reactivated.Fprint,E12,** Message: D-Bus service launched with name: net.reactivated.Fprint,[]
285,Jun,2,11:14:52,localhost,fprintd, ** Message: entering main loop,E13,** Message: entering main loop,[]
286,Jun,2,11:14:56,localhost,kernel," [10599.166671] nf_conntrack version 0.5.0 (65536 buckets, 262144 max)",E41,"[10599.166671] nf_conntrack version 0.5.0 (65536 buckets, 262144 max)",[]
287,Jun,2,11:14:56,localhost,kernel," nf_conntrack version 0.5.0 (65536 buckets, 262144 max)",E42,"nf_conntrack version 0.5.0 (65536 buckets, 262144 max)",[]
288,Jun,2,11:14:56,localhost,kernel, [10599.225649] ip6_tables: (C) 2000-2006 Netfilter Core Team,E43,[10599.225649] ip6_tables: (C) 2000-2006 Netfilter Core Team,[]
289,Jun,2,11:14:56,localhost,kernel, ip6_tables: (C) 2000-2006 Netfilter Core Team,E44,ip6_tables: (C) 2000-2006 Netfilter Core Team,[]
290,Jun,2,11:14:56,localhost,kernel, [10599.356548] Ebtables v2.0 registered,E45,[10599.356548] Ebtables v2.0 registered,[]
291,Jun,2,11:14:56,localhost,kernel, Ebtables v2.0 registered,E46,Ebtables v2.0 registered,[]
292,Jun,2,11:14:56,localhost,kernel, [10599.417954] bridge: automatic filtering via arp/ip/ip6tables has been deprecated. Update your scripts to load br_netfilter if you need this.,E47,[10599.417954] bridge: automatic filtering via arp/ip/ip6tables has been deprecated. Update your scripts to load br_netfilter if you need this.,[]
293,Jun,2,11:14:56,localhost,kernel, bridge: automatic filtering via arp/ip/ip6tables has been deprecated. Update your scripts to load br_netfilter if you need this.,E48,bridge: automatic filtering via arp/ip/ip6tables has been deprecated. Update your scripts to load br_netfilter if you need this.,[]
294,Jun,2,11:15:22,localhost,fprintd," ** Message: No devices in use, exit",E14,"** Message: No devices in use, exit",[]
295,Jun,2,11:15:28,localhost,dbus[583], [system] Activating via systemd: service name='net.reactivated.Fprint' unit='fprintd.service',E9,[system] Activating via systemd: service <*> <*>,[]
296,Jun,2,11:15:28,localhost,dbus[583], [system] Successfully activated service 'net.reactivated.Fprint',E10,[system] Successfully activated service <*>,[]
297,Jun,2,11:15:28,localhost,fprintd, Launching FprintObject,E11,Launching FprintObject,[]
298,Jun,2,11:15:28,localhost,fprintd, ** Message: D-Bus service launched with name: net.reactivated.Fprint,E12,** Message: D-Bus service launched with name: net.reactivated.Fprint,[]
299,Jun,2,11:15:28,localhost,fprintd, ** Message: entering main loop,E13,** Message: entering main loop,[]
300,Jun,2,11:15:58,localhost,fprintd," ** Message: No devices in use, exit",E14,"** Message: No devices in use, exit",[]
301,Jun,2,11:17:17,localhost,kernel, [10739.683652] nf_conntrack: automatic helper assignment is deprecated and it will be removed soon. Use the iptables CT target to attach helpers instead.,E49,[10739.683652] nf_conntrack: automatic helper assignment is deprecated and it will be removed soon. Use the iptables CT target to attach helpers instead.,[]
302,Jun,2,11:17:17,localhost,kernel, nf_conntrack: automatic helper assignment is deprecated and it will be removed soon. Use the iptables CT target to attach helpers instead.,E50,nf_conntrack: automatic helper assignment is deprecated and it will be removed soon. Use the iptables CT target to attach helpers instead.,[]
303,Jun,2,11:20:47,localhost,dbus[583], [system] Activating via systemd: service name='net.reactivated.Fprint' unit='fprintd.service',E9,[system] Activating via systemd: service <*> <*>,[]
304,Jun,2,11:20:47,localhost,dbus[583], [system] Successfully activated service 'net.reactivated.Fprint',E10,[system] Successfully activated service <*>,[]
305,Jun,2,11:20:47,localhost,fprintd, Launching FprintObject,E11,Launching FprintObject,[]
306,Jun,2,11:20:47,localhost,fprintd, ** Message: D-Bus service launched with name: net.reactivated.Fprint,E12,** Message: D-Bus service launched with name: net.reactivated.Fprint,[]
307,Jun,2,11:20:47,localhost,fprintd, ** Message: entering main loop,E13,** Message: entering main loop,[]
308,Jun,2,11:20:56,localhost,systemd, Unknown serialization item 'subscribed=:1.1',E51,Unknown serialization item 'subscribed=:1.1',[]
309,Jun,2,11:21:17,localhost,fprintd," ** Message: No devices in use, exit",E14,"** Message: No devices in use, exit",[]
310,Jun,2,11:22:18,localhost,dhclient[741], DHCPREQUEST on eno16777984 to 192.168.124.254 port 67 (xid=0xc146ae0),E15,DHCPREQUEST on eno16777984 to <*> port 67 <*>,[]
311,Jun,2,11:22:18,localhost,dhclient[741], DHCPACK from 192.168.124.254 (xid=0xc146ae0),E16,DHCPACK from <*> <*>,[]
312,Jun,2,11:22:18,localhost,NetworkManager[570], <info>  (eno16777984): DHCPv4 state changed renew -> renew,E17,<info> (eno16777984): DHCPv4 state changed <*> -> <*>,"[' <info>', 'renew', '-> renew']"
313,Jun,2,11:22:18,localhost,NetworkManager[570], <info>    address 192.168.124.130,E18,<info> address <*>,"[' <info>', '192.168.124.130']"
314,Jun,2,11:22:18,localhost,NetworkManager[570], <info>    plen 24 (255.255.255.0),E19,<info> plen 24 (<*>),"[' <info>', '255.255.255.0']"
315,Jun,2,11:22:18,localhost,NetworkManager[570], <info>    gateway 192.168.124.2,E20,<info> gateway <*>,"[' <info>', '192.168.124.2']"
316,Jun,2,11:22:18,localhost,NetworkManager[570], <info>    server identifier 192.168.124.254,E21,<info> server identifier <*>,"[' <info>', '192.168.124.254']"
317,Jun,2,11:22:18,localhost,NetworkManager[570], <info>    lease time 1800,E22,<info> lease time 1800,[' <info>']
318,Jun,2,11:22:18,localhost,NetworkManager[570], <info>    nameserver '192.168.124.2',E23,<info> nameserver '<*>',"[' <info>', '192.168.124.2']"
319,Jun,2,11:22:18,localhost,NetworkManager[570], <info>    domain name 'localdomain',E24,<info> domain name 'localdomain',[' <info>']
320,Jun,2,11:22:18,localhost,dbus[583], [system] Activating via systemd: service name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service',E9,[system] Activating via systemd: service <*> <*>,[]
